#            JDTDB,            Calendar Date (TDB),X,Y,Z
2447744.5, A.D. 1989-Aug-06 00:00:00.0000,1.49E-03,-3.41E-04,1.42E-05
2447745.5, A.D. 1989-Aug-07 00:00:00.0000,1.48E-03,-3.40E-04,1.43E-05
2447746.5, A.D. 1989-Aug-08 00:00:00.0000,1.48E-03,-3.39E-04,1.44E-05
2447747.5, A.D. 1989-Aug-09 00:00:00.0000,1.47E-03,-3.37E-04,1.45E-05
2447748.5, A.D. 1989-Aug-10 00:00:00.0000,1.47E-03,-3.36E-04,1.45E-05
2447749.5, A.D. 1989-Aug-11 00:00:00.0000,1.46E-03,-3.34E-04,1.46E-05
2447750.5, A.D. 1989-Aug-12 00:00:00.0000,1.45E-03,-3.33E-04,1.47E-05
2447751.5, A.D. 1989-Aug-13 00:00:00.0000,1.45E-03,-3.31E-04,1.48E-05
2447752.5, A.D. 1989-Aug-14 00:00:00.0000,1.44E-03,-3.30E-04,1.49E-05
2447753.5, A.D. 1989-Aug-15 00:00:00.0000,1.44E-03,-3.29E-04,1.50E-05
2447754.5, A.D. 1989-Aug-16 00:00:00.0000,1.43E-03,-3.27E-04,1.51E-05
2447755.5, A.D. 1989-Aug-17 00:00:00.0000,1.43E-03,-3.26E-04,1.51E-05
2447756.5, A.D. 1989-Aug-18 00:00:00.0000,1.42E-03,-3.24E-04,1.52E-05
2447757.5, A.D. 1989-Aug-19 00:00:00.0000,1.42E-03,-3.23E-04,1.53E-05
2447758.5, A.D. 1989-Aug-20 00:00:00.0000,1.41E-03,-3.22E-04,1.54E-05
2447759.5, A.D. 1989-Aug-21 00:00:00.0000,1.41E-03,-3.20E-04,1.55E-05
2447760.5, A.D. 1989-Aug-22 00:00:00.0000,1.40E-03,-3.19E-04,1.56E-05
2447761.5, A.D. 1989-Aug-23 00:00:00.0000,1.39E-03,-3.18E-04,1.56E-05
2447762.5, A.D. 1989-Aug-24 00:00:00.0000,1.39E-03,-3.16E-04,1.57E-05
2447763.5, A.D. 1989-Aug-25 00:00:00.0000,1.38E-03,-3.15E-04,1.58E-05
2447764.5, A.D. 1989-Aug-26 00:00:00.0000,1.38E-03,-3.14E-04,1.59E-05
2447765.5, A.D. 1989-Aug-27 00:00:00.0000,1.37E-03,-3.12E-04,1.60E-05
2447766.5, A.D. 1989-Aug-28 00:00:00.0000,1.37E-03,-3.11E-04,1.61E-05
2447767.5, A.D. 1989-Aug-29 00:00:00.0000,1.36E-03,-3.10E-04,1.62E-05
2447768.5, A.D. 1989-Aug-30 00:00:00.0000,1.36E-03,-3.08E-04,1.62E-05
2447769.5, A.D. 1989-Aug-31 00:00:00.0000,1.35E-03,-3.07E-04,1.63E-05
2447770.5, A.D. 1989-Sep-01 00:00:00.0000,1.35E-03,-3.06E-04,1.64E-05
2447771.5, A.D. 1989-Sep-02 00:00:00.0000,1.34E-03,-3.05E-04,1.65E-05
2447772.5, A.D. 1989-Sep-03 00:00:00.0000,1.34E-03,-3.03E-04,1.66E-05
2447773.5, A.D. 1989-Sep-04 00:00:00.0000,1.33E-03,-3.02E-04,1.67E-05
2447774.5, A.D. 1989-Sep-05 00:00:00.0000,1.32E-03,-3.01E-04,1.68E-05
2447775.5, A.D. 1989-Sep-06 00:00:00.0000,1.32E-03,-3.00E-04,1.68E-05
2447776.5, A.D. 1989-Sep-07 00:00:00.0000,1.31E-03,-2.98E-04,1.69E-05
2447777.5, A.D. 1989-Sep-08 00:00:00.0000,1.31E-03,-2.97E-04,1.70E-05
2447778.5, A.D. 1989-Sep-09 00:00:00.0000,1.30E-03,-2.96E-04,1.71E-05
2447779.5, A.D. 1989-Sep-10 00:00:00.0000,1.30E-03,-2.95E-04,1.72E-05
2447780.5, A.D. 1989-Sep-11 00:00:00.0000,1.29E-03,-2.94E-04,1.73E-05
2447781.5, A.D. 1989-Sep-12 00:00:00.0000,1.29E-03,-2.93E-04,1.74E-05
2447782.5, A.D. 1989-Sep-13 00:00:00.0000,1.28E-03,-2.91E-04,1.74E-05
2447783.5, A.D. 1989-Sep-14 00:00:00.0000,1.28E-03,-2.90E-04,1.75E-05
2447784.5, A.D. 1989-Sep-15 00:00:00.0000,1.27E-03,-2.89E-04,1.76E-05
2447785.5, A.D. 1989-Sep-16 00:00:00.0000,1.26E-03,-2.88E-04,1.77E-05
2447786.5, A.D. 1989-Sep-17 00:00:00.0000,1.26E-03,-2.87E-04,1.78E-05
2447787.5, A.D. 1989-Sep-18 00:00:00.0000,1.25E-03,-2.86E-04,1.79E-05
2447788.5, A.D. 1989-Sep-19 00:00:00.0000,1.25E-03,-2.84E-04,1.80E-05
2447789.5, A.D. 1989-Sep-20 00:00:00.0000,1.24E-03,-2.83E-04,1.80E-05
2447790.5, A.D. 1989-Sep-21 00:00:00.0000,1.24E-03,-2.82E-04,1.81E-05
2447791.5, A.D. 1989-Sep-22 00:00:00.0000,1.23E-03,-2.81E-04,1.82E-05
2447792.5, A.D. 1989-Sep-23 00:00:00.0000,1.23E-03,-2.80E-04,1.83E-05
2447793.5, A.D. 1989-Sep-24 00:00:00.0000,1.22E-03,-2.79E-04,1.84E-05
2447794.5, A.D. 1989-Sep-25 00:00:00.0000,1.22E-03,-2.78E-04,1.85E-05
2447795.5, A.D. 1989-Sep-26 00:00:00.0000,1.21E-03,-2.77E-04,1.86E-05
2447796.5, A.D. 1989-Sep-27 00:00:00.0000,1.20E-03,-2.76E-04,1.87E-05
2447797.5, A.D. 1989-Sep-28 00:00:00.0000,1.20E-03,-2.75E-04,1.88E-05
2447798.5, A.D. 1989-Sep-29 00:00:00.0000,1.19E-03,-2.74E-04,1.88E-05
2447799.5, A.D. 1989-Sep-30 00:00:00.0000,1.19E-03,-2.73E-04,1.89E-05
2447800.5, A.D. 1989-Oct-01 00:00:00.0000,1.18E-03,-2.72E-04,1.90E-05
2447801.5, A.D. 1989-Oct-02 00:00:00.0000,1.18E-03,-2.71E-04,1.91E-05
2447802.5, A.D. 1989-Oct-03 00:00:00.0000,1.17E-03,-2.70E-04,1.92E-05
2447803.5, A.D. 1989-Oct-04 00:00:00.0000,1.17E-03,-2.69E-04,1.93E-05
2447804.5, A.D. 1989-Oct-05 00:00:00.0000,1.16E-03,-2.68E-04,1.94E-05
2447805.5, A.D. 1989-Oct-06 00:00:00.0000,1.16E-03,-2.67E-04,1.95E-05
2447806.5, A.D. 1989-Oct-07 00:00:00.0000,1.15E-03,-2.66E-04,1.96E-05
2447807.5, A.D. 1989-Oct-08 00:00:00.0000,1.14E-03,-2.65E-04,1.96E-05
2447808.5, A.D. 1989-Oct-09 00:00:00.0000,1.14E-03,-2.64E-04,1.97E-05
2447809.5, A.D. 1989-Oct-10 00:00:00.0000,1.13E-03,-2.63E-04,1.98E-05
2447810.5, A.D. 1989-Oct-11 00:00:00.0000,1.13E-03,-2.62E-04,1.99E-05
2447811.5, A.D. 1989-Oct-12 00:00:00.0000,1.12E-03,-2.61E-04,2.00E-05
2447812.5, A.D. 1989-Oct-13 00:00:00.0000,1.12E-03,-2.60E-04,2.01E-05
2447813.5, A.D. 1989-Oct-14 00:00:00.0000,1.11E-03,-2.59E-04,2.02E-05
2447814.5, A.D. 1989-Oct-15 00:00:00.0000,1.11E-03,-2.59E-04,2.03E-05
2447815.5, A.D. 1989-Oct-16 00:00:00.0000,1.10E-03,-2.58E-04,2.04E-05
2447816.5, A.D. 1989-Oct-17 00:00:00.0000,1.10E-03,-2.57E-04,2.04E-05
2447817.5, A.D. 1989-Oct-18 00:00:00.0000,1.09E-03,-2.56E-04,2.05E-05
2447818.5, A.D. 1989-Oct-19 00:00:00.0000,1.08E-03,-2.55E-04,2.06E-05
2447819.5, A.D. 1989-Oct-20 00:00:00.0000,1.08E-03,-2.54E-04,2.07E-05
2447820.5, A.D. 1989-Oct-21 00:00:00.0000,1.07E-03,-2.53E-04,2.08E-05
2447821.5, A.D. 1989-Oct-22 00:00:00.0000,1.07E-03,-2.53E-04,2.09E-05
2447822.5, A.D. 1989-Oct-23 00:00:00.0000,1.06E-03,-2.52E-04,2.10E-05
2447823.5, A.D. 1989-Oct-24 00:00:00.0000,1.06E-03,-2.51E-04,2.11E-05
2447824.5, A.D. 1989-Oct-25 00:00:00.0000,1.05E-03,-2.50E-04,2.12E-05
2447825.5, A.D. 1989-Oct-26 00:00:00.0000,1.05E-03,-2.49E-04,2.13E-05
2447826.5, A.D. 1989-Oct-27 00:00:00.0000,1.04E-03,-2.49E-04,2.13E-05
2447827.5, A.D. 1989-Oct-28 00:00:00.0000,1.03E-03,-2.48E-04,2.14E-05
2447828.5, A.D. 1989-Oct-29 00:00:00.0000,1.03E-03,-2.47E-04,2.15E-05
2447829.5, A.D. 1989-Oct-30 00:00:00.0000,1.02E-03,-2.46E-04,2.16E-05
2447830.5, A.D. 1989-Oct-31 00:00:00.0000,1.02E-03,-2.46E-04,2.17E-05
2447831.5, A.D. 1989-Nov-01 00:00:00.0000,1.01E-03,-2.45E-04,2.18E-05
2447832.5, A.D. 1989-Nov-02 00:00:00.0000,1.01E-03,-2.44E-04,2.19E-05
2447833.5, A.D. 1989-Nov-03 00:00:00.0000,1.00E-03,-2.44E-04,2.20E-05
2447834.5, A.D. 1989-Nov-04 00:00:00.0000,9.96E-04,-2.43E-04,2.21E-05
2447835.5, A.D. 1989-Nov-05 00:00:00.0000,9.90E-04,-2.42E-04,2.22E-05
2447836.5, A.D. 1989-Nov-06 00:00:00.0000,9.85E-04,-2.42E-04,2.23E-05
2447837.5, A.D. 1989-Nov-07 00:00:00.0000,9.79E-04,-2.41E-04,2.24E-05
2447838.5, A.D. 1989-Nov-08 00:00:00.0000,9.73E-04,-2.40E-04,2.24E-05
2447839.5, A.D. 1989-Nov-09 00:00:00.0000,9.68E-04,-2.40E-04,2.25E-05
2447840.5, A.D. 1989-Nov-10 00:00:00.0000,9.62E-04,-2.39E-04,2.26E-05
2447841.5, A.D. 1989-Nov-11 00:00:00.0000,9.57E-04,-2.38E-04,2.27E-05
2447842.5, A.D. 1989-Nov-12 00:00:00.0000,9.51E-04,-2.38E-04,2.28E-05
2447843.5, A.D. 1989-Nov-13 00:00:00.0000,9.46E-04,-2.37E-04,2.29E-05
2447844.5, A.D. 1989-Nov-14 00:00:00.0000,9.40E-04,-2.37E-04,2.30E-05
2447845.5, A.D. 1989-Nov-15 00:00:00.0000,9.35E-04,-2.36E-04,2.31E-05
2447846.5, A.D. 1989-Nov-16 00:00:00.0000,9.29E-04,-2.36E-04,2.32E-05
2447847.5, A.D. 1989-Nov-17 00:00:00.0000,9.23E-04,-2.35E-04,2.33E-05
2447848.5, A.D. 1989-Nov-18 00:00:00.0000,9.18E-04,-2.35E-04,2.34E-05
2447849.5, A.D. 1989-Nov-19 00:00:00.0000,9.12E-04,-2.34E-04,2.35E-05
2447850.5, A.D. 1989-Nov-20 00:00:00.0000,9.07E-04,-2.33E-04,2.36E-05
2447851.5, A.D. 1989-Nov-21 00:00:00.0000,9.01E-04,-2.33E-04,2.36E-05
2447852.5, A.D. 1989-Nov-22 00:00:00.0000,8.96E-04,-2.32E-04,2.37E-05
2447853.5, A.D. 1989-Nov-23 00:00:00.0000,8.90E-04,-2.32E-04,2.38E-05
2447854.5, A.D. 1989-Nov-24 00:00:00.0000,8.84E-04,-2.32E-04,2.39E-05
2447855.5, A.D. 1989-Nov-25 00:00:00.0000,8.79E-04,-2.31E-04,2.40E-05
2447856.5, A.D. 1989-Nov-26 00:00:00.0000,8.73E-04,-2.31E-04,2.41E-05
2447857.5, A.D. 1989-Nov-27 00:00:00.0000,8.68E-04,-2.30E-04,2.42E-05
2447858.5, A.D. 1989-Nov-28 00:00:00.0000,8.62E-04,-2.30E-04,2.43E-05
2447859.5, A.D. 1989-Nov-29 00:00:00.0000,8.57E-04,-2.29E-04,2.44E-05
2447860.5, A.D. 1989-Nov-30 00:00:00.0000,8.51E-04,-2.29E-04,2.45E-05
2447861.5, A.D. 1989-Dec-01 00:00:00.0000,8.45E-04,-2.29E-04,2.46E-05
2447862.5, A.D. 1989-Dec-02 00:00:00.0000,8.40E-04,-2.28E-04,2.47E-05
2447863.5, A.D. 1989-Dec-03 00:00:00.0000,8.34E-04,-2.28E-04,2.48E-05
2447864.5, A.D. 1989-Dec-04 00:00:00.0000,8.29E-04,-2.27E-04,2.49E-05
2447865.5, A.D. 1989-Dec-05 00:00:00.0000,8.23E-04,-2.27E-04,2.50E-05
2447866.5, A.D. 1989-Dec-06 00:00:00.0000,8.18E-04,-2.27E-04,2.51E-05
2447867.5, A.D. 1989-Dec-07 00:00:00.0000,8.12E-04,-2.26E-04,2.51E-05
2447868.5, A.D. 1989-Dec-08 00:00:00.0000,8.06E-04,-2.26E-04,2.52E-05
2447869.5, A.D. 1989-Dec-09 00:00:00.0000,8.01E-04,-2.26E-04,2.53E-05
2447870.5, A.D. 1989-Dec-10 00:00:00.0000,7.95E-04,-2.26E-04,2.54E-05
2447871.5, A.D. 1989-Dec-11 00:00:00.0000,7.90E-04,-2.25E-04,2.55E-05
2447872.5, A.D. 1989-Dec-12 00:00:00.0000,7.84E-04,-2.25E-04,2.56E-05
2447873.5, A.D. 1989-Dec-13 00:00:00.0000,7.78E-04,-2.25E-04,2.57E-05
2447874.5, A.D. 1989-Dec-14 00:00:00.0000,7.73E-04,-2.25E-04,2.58E-05
2447875.5, A.D. 1989-Dec-15 00:00:00.0000,7.67E-04,-2.24E-04,2.59E-05
2447876.5, A.D. 1989-Dec-16 00:00:00.0000,7.62E-04,-2.24E-04,2.60E-05
2447877.5, A.D. 1989-Dec-17 00:00:00.0000,7.56E-04,-2.24E-04,2.61E-05
2447878.5, A.D. 1989-Dec-18 00:00:00.0000,7.50E-04,-2.24E-04,2.62E-05
2447879.5, A.D. 1989-Dec-19 00:00:00.0000,7.45E-04,-2.24E-04,2.63E-05
2447880.5, A.D. 1989-Dec-20 00:00:00.0000,7.39E-04,-2.23E-04,2.64E-05
2447881.5, A.D. 1989-Dec-21 00:00:00.0000,7.34E-04,-2.23E-04,2.65E-05
2447882.5, A.D. 1989-Dec-22 00:00:00.0000,7.28E-04,-2.23E-04,2.66E-05
2447883.5, A.D. 1989-Dec-23 00:00:00.0000,7.23E-04,-2.23E-04,2.67E-05
2447884.5, A.D. 1989-Dec-24 00:00:00.0000,7.17E-04,-2.23E-04,2.68E-05
2447885.5, A.D. 1989-Dec-25 00:00:00.0000,7.11E-04,-2.23E-04,2.69E-05
2447886.5, A.D. 1989-Dec-26 00:00:00.0000,7.06E-04,-2.23E-04,2.70E-05
2447887.5, A.D. 1989-Dec-27 00:00:00.0000,7.00E-04,-2.22E-04,2.71E-05
2447888.5, A.D. 1989-Dec-28 00:00:00.0000,6.95E-04,-2.22E-04,2.72E-05
2447889.5, A.D. 1989-Dec-29 00:00:00.0000,6.89E-04,-2.22E-04,2.73E-05
2447890.5, A.D. 1989-Dec-30 00:00:00.0000,6.83E-04,-2.22E-04,2.73E-05
2447891.5, A.D. 1989-Dec-31 00:00:00.0000,6.78E-04,-2.22E-04,2.74E-05
2447892.5, A.D. 1990-Jan-01 00:00:00.0000,6.72E-04,-2.22E-04,2.75E-05
2447893.5, A.D. 1990-Jan-02 00:00:00.0000,6.67E-04,-2.22E-04,2.76E-05
2447894.5, A.D. 1990-Jan-03 00:00:00.0000,6.61E-04,-2.22E-04,2.77E-05
2447895.5, A.D. 1990-Jan-04 00:00:00.0000,6.55E-04,-2.22E-04,2.78E-05
2447896.5, A.D. 1990-Jan-05 00:00:00.0000,6.50E-04,-2.22E-04,2.79E-05
2447897.5, A.D. 1990-Jan-06 00:00:00.0000,6.44E-04,-2.22E-04,2.80E-05
2447898.5, A.D. 1990-Jan-07 00:00:00.0000,6.39E-04,-2.22E-04,2.81E-05
2447899.5, A.D. 1990-Jan-08 00:00:00.0000,6.33E-04,-2.22E-04,2.82E-05
2447900.5, A.D. 1990-Jan-09 00:00:00.0000,6.28E-04,-2.23E-04,2.83E-05
2447901.5, A.D. 1990-Jan-10 00:00:00.0000,6.22E-04,-2.23E-04,2.84E-05
2447902.5, A.D. 1990-Jan-11 00:00:00.0000,6.16E-04,-2.23E-04,2.85E-05
2447903.5, A.D. 1990-Jan-12 00:00:00.0000,6.11E-04,-2.23E-04,2.86E-05
2447904.5, A.D. 1990-Jan-13 00:00:00.0000,6.05E-04,-2.23E-04,2.87E-05
2447905.5, A.D. 1990-Jan-14 00:00:00.0000,6.00E-04,-2.23E-04,2.88E-05
2447906.5, A.D. 1990-Jan-15 00:00:00.0000,5.94E-04,-2.23E-04,2.89E-05
2447907.5, A.D. 1990-Jan-16 00:00:00.0000,5.89E-04,-2.23E-04,2.90E-05
2447908.5, A.D. 1990-Jan-17 00:00:00.0000,5.83E-04,-2.24E-04,2.91E-05
2447909.5, A.D. 1990-Jan-18 00:00:00.0000,5.77E-04,-2.24E-04,2.92E-05
2447910.5, A.D. 1990-Jan-19 00:00:00.0000,5.72E-04,-2.24E-04,2.93E-05
2447911.5, A.D. 1990-Jan-20 00:00:00.0000,5.66E-04,-2.24E-04,2.94E-05
2447912.5, A.D. 1990-Jan-21 00:00:00.0000,5.61E-04,-2.24E-04,2.95E-05
2447913.5, A.D. 1990-Jan-22 00:00:00.0000,5.55E-04,-2.25E-04,2.95E-05
2447914.5, A.D. 1990-Jan-23 00:00:00.0000,5.50E-04,-2.25E-04,2.96E-05
2447915.5, A.D. 1990-Jan-24 00:00:00.0000,5.44E-04,-2.25E-04,2.97E-05
2447916.5, A.D. 1990-Jan-25 00:00:00.0000,5.39E-04,-2.25E-04,2.98E-05
2447917.5, A.D. 1990-Jan-26 00:00:00.0000,5.33E-04,-2.26E-04,2.99E-05
2447918.5, A.D. 1990-Jan-27 00:00:00.0000,5.28E-04,-2.26E-04,3.00E-05
2447919.5, A.D. 1990-Jan-28 00:00:00.0000,5.22E-04,-2.26E-04,3.01E-05
2447920.5, A.D. 1990-Jan-29 00:00:00.0000,5.17E-04,-2.27E-04,3.02E-05
2447921.5, A.D. 1990-Jan-30 00:00:00.0000,5.11E-04,-2.27E-04,3.03E-05
2447922.5, A.D. 1990-Jan-31 00:00:00.0000,5.05E-04,-2.27E-04,3.04E-05
2447923.5, A.D. 1990-Feb-01 00:00:00.0000,5.00E-04,-2.28E-04,3.05E-05
2447924.5, A.D. 1990-Feb-02 00:00:00.0000,4.94E-04,-2.28E-04,3.06E-05
2447925.5, A.D. 1990-Feb-03 00:00:00.0000,4.89E-04,-2.28E-04,3.07E-05
2447926.5, A.D. 1990-Feb-04 00:00:00.0000,4.83E-04,-2.29E-04,3.08E-05
2447927.5, A.D. 1990-Feb-05 00:00:00.0000,4.78E-04,-2.29E-04,3.09E-05
2447928.5, A.D. 1990-Feb-06 00:00:00.0000,4.72E-04,-2.29E-04,3.10E-05
2447929.5, A.D. 1990-Feb-07 00:00:00.0000,4.67E-04,-2.30E-04,3.10E-05
2447930.5, A.D. 1990-Feb-08 00:00:00.0000,4.61E-04,-2.30E-04,3.11E-05
2447931.5, A.D. 1990-Feb-09 00:00:00.0000,4.56E-04,-2.31E-04,3.12E-05
2447932.5, A.D. 1990-Feb-10 00:00:00.0000,4.51E-04,-2.31E-04,3.13E-05
2447933.5, A.D. 1990-Feb-11 00:00:00.0000,4.45E-04,-2.32E-04,3.14E-05
2447934.5, A.D. 1990-Feb-12 00:00:00.0000,4.40E-04,-2.32E-04,3.15E-05
2447935.5, A.D. 1990-Feb-13 00:00:00.0000,4.34E-04,-2.33E-04,3.16E-05
2447936.5, A.D. 1990-Feb-14 00:00:00.0000,4.29E-04,-2.33E-04,3.17E-05
2447937.5, A.D. 1990-Feb-15 00:00:00.0000,4.23E-04,-2.34E-04,3.18E-05
2447938.5, A.D. 1990-Feb-16 00:00:00.0000,4.18E-04,-2.34E-04,3.19E-05
2447939.5, A.D. 1990-Feb-17 00:00:00.0000,4.12E-04,-2.35E-04,3.20E-05
2447940.5, A.D. 1990-Feb-18 00:00:00.0000,4.07E-04,-2.35E-04,3.21E-05
2447941.5, A.D. 1990-Feb-19 00:00:00.0000,4.01E-04,-2.36E-04,3.22E-05
2447942.5, A.D. 1990-Feb-20 00:00:00.0000,3.96E-04,-2.36E-04,3.23E-05
2447943.5, A.D. 1990-Feb-21 00:00:00.0000,3.90E-04,-2.37E-04,3.23E-05
2447944.5, A.D. 1990-Feb-22 00:00:00.0000,3.85E-04,-2.37E-04,3.24E-05
2447945.5, A.D. 1990-Feb-23 00:00:00.0000,3.80E-04,-2.38E-04,3.25E-05
2447946.5, A.D. 1990-Feb-24 00:00:00.0000,3.74E-04,-2.38E-04,3.26E-05
2447947.5, A.D. 1990-Feb-25 00:00:00.0000,3.69E-04,-2.39E-04,3.27E-05
2447948.5, A.D. 1990-Feb-26 00:00:00.0000,3.63E-04,-2.40E-04,3.28E-05
2447949.5, A.D. 1990-Feb-27 00:00:00.0000,3.58E-04,-2.40E-04,3.29E-05
2447950.5, A.D. 1990-Feb-28 00:00:00.0000,3.52E-04,-2.41E-04,3.30E-05
2447951.5, A.D. 1990-Mar-01 00:00:00.0000,3.47E-04,-2.41E-04,3.31E-05
2447952.5, A.D. 1990-Mar-02 00:00:00.0000,3.42E-04,-2.42E-04,3.32E-05
2447953.5, A.D. 1990-Mar-03 00:00:00.0000,3.36E-04,-2.43E-04,3.33E-05
2447954.5, A.D. 1990-Mar-04 00:00:00.0000,3.31E-04,-2.43E-04,3.34E-05
2447955.5, A.D. 1990-Mar-05 00:00:00.0000,3.25E-04,-2.44E-04,3.34E-05
2447956.5, A.D. 1990-Mar-06 00:00:00.0000,3.20E-04,-2.45E-04,3.35E-05
2447957.5, A.D. 1990-Mar-07 00:00:00.0000,3.15E-04,-2.45E-04,3.36E-05
2447958.5, A.D. 1990-Mar-08 00:00:00.0000,3.09E-04,-2.46E-04,3.37E-05
2447959.5, A.D. 1990-Mar-09 00:00:00.0000,3.04E-04,-2.47E-04,3.38E-05
2447960.5, A.D. 1990-Mar-10 00:00:00.0000,2.99E-04,-2.48E-04,3.39E-05
2447961.5, A.D. 1990-Mar-11 00:00:00.0000,2.93E-04,-2.48E-04,3.40E-05
2447962.5, A.D. 1990-Mar-12 00:00:00.0000,2.88E-04,-2.49E-04,3.41E-05
2447963.5, A.D. 1990-Mar-13 00:00:00.0000,2.82E-04,-2.50E-04,3.42E-05
2447964.5, A.D. 1990-Mar-14 00:00:00.0000,2.77E-04,-2.51E-04,3.43E-05
2447965.5, A.D. 1990-Mar-15 00:00:00.0000,2.72E-04,-2.51E-04,3.44E-05
2447966.5, A.D. 1990-Mar-16 00:00:00.0000,2.66E-04,-2.52E-04,3.45E-05
2447967.5, A.D. 1990-Mar-17 00:00:00.0000,2.61E-04,-2.53E-04,3.45E-05
2447968.5, A.D. 1990-Mar-18 00:00:00.0000,2.56E-04,-2.54E-04,3.46E-05
2447969.5, A.D. 1990-Mar-19 00:00:00.0000,2.50E-04,-2.54E-04,3.47E-05
2447970.5, A.D. 1990-Mar-20 00:00:00.0000,2.45E-04,-2.55E-04,3.48E-05
2447971.5, A.D. 1990-Mar-21 00:00:00.0000,2.40E-04,-2.56E-04,3.49E-05
2447972.5, A.D. 1990-Mar-22 00:00:00.0000,2.34E-04,-2.57E-04,3.50E-05
2447973.5, A.D. 1990-Mar-23 00:00:00.0000,2.29E-04,-2.58E-04,3.51E-05
2447974.5, A.D. 1990-Mar-24 00:00:00.0000,2.24E-04,-2.59E-04,3.52E-05
2447975.5, A.D. 1990-Mar-25 00:00:00.0000,2.18E-04,-2.59E-04,3.53E-05
2447976.5, A.D. 1990-Mar-26 00:00:00.0000,2.13E-04,-2.60E-04,3.54E-05
2447977.5, A.D. 1990-Mar-27 00:00:00.0000,2.08E-04,-2.61E-04,3.55E-05
2447978.5, A.D. 1990-Mar-28 00:00:00.0000,2.02E-04,-2.62E-04,3.55E-05
2447979.5, A.D. 1990-Mar-29 00:00:00.0000,1.97E-04,-2.63E-04,3.56E-05
2447980.5, A.D. 1990-Mar-30 00:00:00.0000,1.92E-04,-2.64E-04,3.57E-05
2447981.5, A.D. 1990-Mar-31 00:00:00.0000,1.86E-04,-2.65E-04,3.58E-05
2447982.5, A.D. 1990-Apr-01 00:00:00.0000,1.81E-04,-2.66E-04,3.59E-05
2447983.5, A.D. 1990-Apr-02 00:00:00.0000,1.76E-04,-2.66E-04,3.60E-05
2447984.5, A.D. 1990-Apr-03 00:00:00.0000,1.71E-04,-2.67E-04,3.61E-05
2447985.5, A.D. 1990-Apr-04 00:00:00.0000,1.65E-04,-2.68E-04,3.62E-05
2447986.5, A.D. 1990-Apr-05 00:00:00.0000,1.60E-04,-2.69E-04,3.63E-05
2447987.5, A.D. 1990-Apr-06 00:00:00.0000,1.55E-04,-2.70E-04,3.64E-05
2447988.5, A.D. 1990-Apr-07 00:00:00.0000,1.50E-04,-2.71E-04,3.64E-05
2447989.5, A.D. 1990-Apr-08 00:00:00.0000,1.44E-04,-2.72E-04,3.65E-05
2447990.5, A.D. 1990-Apr-09 00:00:00.0000,1.39E-04,-2.73E-04,3.66E-05
2447991.5, A.D. 1990-Apr-10 00:00:00.0000,1.34E-04,-2.74E-04,3.67E-05
2447992.5, A.D. 1990-Apr-11 00:00:00.0000,1.28E-04,-2.75E-04,3.68E-05
2447993.5, A.D. 1990-Apr-12 00:00:00.0000,1.23E-04,-2.76E-04,3.69E-05
2447994.5, A.D. 1990-Apr-13 00:00:00.0000,1.18E-04,-2.77E-04,3.70E-05
2447995.5, A.D. 1990-Apr-14 00:00:00.0000,1.13E-04,-2.78E-04,3.71E-05
2447996.5, A.D. 1990-Apr-15 00:00:00.0000,1.08E-04,-2.79E-04,3.72E-05
2447997.5, A.D. 1990-Apr-16 00:00:00.0000,1.02E-04,-2.80E-04,3.72E-05
2447998.5, A.D. 1990-Apr-17 00:00:00.0000,9.70E-05,-2.81E-04,3.73E-05
2447999.5, A.D. 1990-Apr-18 00:00:00.0000,9.18E-05,-2.82E-04,3.74E-05
2448000.5, A.D. 1990-Apr-19 00:00:00.0000,8.66E-05,-2.83E-04,3.75E-05
2448001.5, A.D. 1990-Apr-20 00:00:00.0000,8.14E-05,-2.84E-04,3.76E-05
2448002.5, A.D. 1990-Apr-21 00:00:00.0000,7.62E-05,-2.85E-04,3.77E-05
2448003.5, A.D. 1990-Apr-22 00:00:00.0000,7.09E-05,-2.86E-04,3.78E-05
2448004.5, A.D. 1990-Apr-23 00:00:00.0000,6.57E-05,-2.88E-04,3.79E-05
2448005.5, A.D. 1990-Apr-24 00:00:00.0000,6.05E-05,-2.89E-04,3.80E-05
2448006.5, A.D. 1990-Apr-25 00:00:00.0000,5.53E-05,-2.90E-04,3.81E-05
2448007.5, A.D. 1990-Apr-26 00:00:00.0000,5.01E-05,-2.91E-04,3.81E-05
2448008.5, A.D. 1990-Apr-27 00:00:00.0000,4.49E-05,-2.92E-04,3.82E-05
2448009.5, A.D. 1990-Apr-28 00:00:00.0000,3.97E-05,-2.93E-04,3.83E-05
2448010.5, A.D. 1990-Apr-29 00:00:00.0000,3.46E-05,-2.94E-04,3.84E-05
2448011.5, A.D. 1990-Apr-30 00:00:00.0000,2.94E-05,-2.95E-04,3.85E-05
2448012.5, A.D. 1990-May-01 00:00:00.0000,2.42E-05,-2.96E-04,3.86E-05
2448013.5, A.D. 1990-May-02 00:00:00.0000,1.90E-05,-2.98E-04,3.87E-05
2448014.5, A.D. 1990-May-03 00:00:00.0000,1.38E-05,-2.99E-04,3.88E-05
2448015.5, A.D. 1990-May-04 00:00:00.0000,8.66E-06,-3.00E-04,3.88E-05
2448016.5, A.D. 1990-May-05 00:00:00.0000,3.49E-06,-3.01E-04,3.89E-05
2448017.5, A.D. 1990-May-06 00:00:00.0000,-1.67E-06,-3.02E-04,3.90E-05
